Date,AverTemp(°C),Precipitation(mm),AverHumidity(%),WindSpeed(m/s),SunDuration(giờ),AtmosPressure(hPa),WeatherCondition
2015-11-30,26.09,8.41,82.96,3.79,0.0871666666666666,100.92,Mưa lớn
2015-12-01,26.19,1.54,79.91,2.88,0.1095,100.82,Bình thường
2015-12-02,26.13,0.17,76.62,2.19,0.15275,100.84,Bình thường
2015-12-03,26.18,0.49,76.67,2.4,0.15275,100.92,Bình thường
2015-12-04,26.11,1.63,79.34,3.28,0.15275,100.92,Bình thường
2015-12-05,25.98,3.22,83.41,3.28,0.10925,100.81,Bình thường
2015-12-06,24.57,14.54,86.11,5.43,0.0488333333333333,101.03,Mưa lớn
2015-12-07,24.05,13.45,84.77,5.29,0.03875,101.16,Mưa lớn
2015-12-08,24.84,2.24,88.44,4.92,0.0394166666666666,100.95,Mưa lớn
2015-12-09,25.14,4.75,88.44,4.28,0.1086666666666666,100.76,Bình thường
2015-12-10,24.69,1.73,85.35,3.55,0.0979166666666666,100.78,Bình thường
2015-12-11,25.01,1.87,82.59,3.55,0.10325,100.78,Bình thường
2015-12-12,25.42,0.17,83.55,2.74,0.1465,100.64,Bình thường
2015-12-13,25.3,0.08,83.55,2.34,0.146,100.69,Bình thường
2015-12-14,25.14,1.35,81.83,2.04,0.14575,100.76,Bình thường
2015-12-15,25.59,11.06,81.39,3.2,0.08525,100.83,Mưa lớn
2015-12-16,23.52,2.24,84.42,2.6,0.0316666666666666,101.07,"Mưa lớn, Gió mạnh"
2015-12-17,21.23,14.29,81.14,2.6,0.0316666666666666,101.37,Mưa lớn
2015-12-18,21.23,4.84,80.43,2.6,0.0316666666666666,101.32,Bình thường
2015-12-19,23.47,4.84,82.75,4.96,0.0375,101.32,Mưa lớn
2015-12-20,23.48,4.84,88.44,5.62,0.0375,101.1,Mưa lớn
2015-12-21,24.57,17.09,90.06,3.79,0.0425833333333333,100.95,"Mưa lớn, Độ ẩm cao"
2015-12-22,25.06,3.88,90.39,2.4,0.09725,101.0,Độ ẩm cao
2015-12-23,24.77,0.36,89.71,1.95,0.12925,101.0,Bình thường
2015-12-24,25.12,0.1,87.48,1.95,0.1613333333333333,100.87,Bình thường
2015-12-25,25.12,0.83,83.72,2.42,0.1401666666666666,101.04,Bình thường
2015-12-26,24.37,1.33,83.72,2.65,0.0828333333333333,101.05,Bình thường
2015-12-27,24.41,1.02,83.72,2.45,0.1114166666666666,101.26,Bình thường
2015-12-28,23.89,1.02,86.27,2.78,0.106,101.44,Bình thường
2015-12-29,24.24,2.59,83.64,3.43,0.0538333333333333,101.31,Bình thường
2015-12-30,23.99,3.26,84.76,3.71,0.0538333333333333,101.27,Bình thường
2015-12-31,23.6,4.6,83.69,4.73,0.0713333333333333,101.41,Bình thường
2016-01-01,23.29,4.21,83.83,4.73,0.0985833333333333,101.45,Bình thường
2016-01-02,23.17,5.38,88.53,4.19,0.0395833333333333,101.24,Mưa lớn
2016-01-03,23.37,4.11,88.53,3.57,0.0499166666666666,101.1,Độ ẩm cao
2016-01-04,24.16,0.85,91.4,3.57,0.1364166666666666,100.97,Độ ẩm cao
2016-01-05,24.71,0.11,91.4,1.67,0.1364166666666666,100.97,Bình thường
2016-01-06,24.62,1.72,85.86,1.96,0.13225,101.0,Bình thường
2016-01-07,24.43,10.89,85.92,3.47,0.11325,101.09,Mưa lớn
2016-01-08,24.3,10.44,83.16,3.19,0.1160833333333333,101.04,Mưa lớn
2016-01-09,24.24,6.55,82.67,4.1,0.0683333333333333,100.92,Mưa lớn
2016-01-10,24.61,0.23,84.84,3.5,0.1385833333333333,100.76,Bình thường
2016-01-11,24.71,1.68,88.23,2.01,0.126,100.73,Bình thường
2016-01-12,24.16,3.68,89.69,2.41,0.11325,100.83,Bình thường
2016-01-13,24.29,4.2,89.53,3.13,0.0695833333333333,100.83,Bình thường
2016-01-14,24.56,1.08,88.07,3.22,0.1211666666666666,100.75,Bình thường
2016-01-15,24.89,1.08,89.15,3.22,0.1423333333333333,100.47,Bình thường
2016-01-16,25.12,1.76,89.37,3.22,0.0739166666666666,100.38,Bình thường
2016-01-17,25.38,4.8,89.71,1.98,0.1045,100.33,Bình thường
2016-01-18,24.09,4.84,90.43,3.83,0.0446666666666666,100.58,Độ ẩm cao
2016-01-19,24.25,1.32,90.24,3.83,0.0446666666666666,100.74,Độ ẩm cao
2016-01-20,24.74,1.32,91.47,1.72,0.11575,100.84,Độ ẩm cao
2016-01-21,24.95,0.25,89.95,1.81,0.1290833333333333,100.79,Bình thường
2016-01-22,25.22,0.41,88.81,2.21,0.1466666666666666,100.81,Bình thường
2016-01-23,25.22,17.51,88.41,2.21,0.0416666666666666,101.29,Mưa lớn
2016-01-24,18.71,14.55,83.87,2.6,0.0454166666666666,100.4,"Mưa lớn, Gió mạnh"
2016-01-25,26.91,12.16,84.49,2.6,0.0491666666666666,100.4,"Mưa lớn, Trời lạnh (<18°C), Gió mạnh"
2016-01-26,20.1,3.13,85.05,4.72,0.0510833333333333,101.5,Bình thường
2016-01-27,21.08,0.43,85.53,4.72,0.0584166666666666,101.25,Bình thường
2016-01-28,22.44,0.21,88.11,2.05,0.115,100.88,Bình thường
2016-01-29,22.44,0.21,91.16,2.36,0.1179166666666666,100.87,Độ ẩm cao
2016-01-30,23.81,0.3,91.65,2.01,0.10925,100.84,Độ ẩm cao
2016-01-31,24.2,0.15,91.13,2.44,0.1455,100.8,Độ ẩm cao
2016-02-01,23.38,1.33,88.75,3.23,0.1176666666666666,101.0,Bình thường
2016-02-02,21.08,2.16,88.75,5.44,0.0670833333333333,101.26,Bình thường
2016-02-03,21.33,2.16,88.75,3.85,0.076,101.19,Bình thường
2016-02-04,22.61,1.36,84.11,3.46,0.0496666666666666,101.08,Bình thường
2016-02-05,21.68,2.39,84.77,4.85,0.0417499999999999,101.13,Bình thường
2016-02-06,19.87,2.11,81.74,2.6,0.0554166666666666,101.43,Bình thường
2016-02-07,19.87,0.89,73.51,2.6,0.06725,101.61,Bình thường
2016-02-08,19.84,1.26,78.39,2.6,0.0484166666666666,101.31,Bình thường
2016-02-09,21.07,0.82,79.89,3.24,0.0625833333333333,101.08,Bình thường
2016-02-10,22.39,0.05,78.7,1.61,0.16825,100.82,Bình thường
2016-02-11,23.16,0.0,85.67,2.0,0.16825,100.7,Bình thường
2016-02-12,24.05,0.0,88.07,2.95,0.1635,100.57,Bình thường
2016-02-13,24.05,0.0,83.21,2.94,0.1695,100.57,Bình thường
2016-02-14,24.35,0.0,85.5,3.04,0.1733333333333333,100.65,Bình thường
2016-02-15,24.35,0.61,90.02,4.26,0.0975833333333333,101.17,Độ ẩm cao
2016-02-16,24.35,1.15,87.23,4.33,0.0516666666666666,101.36,Bình thường
2016-02-17,21.89,0.8,84.17,3.57,0.1195833333333333,101.33,Bình thường
2016-02-18,22.05,0.8,84.29,2.81,0.1239166666666666,101.2,Bình thường
2016-02-19,22.05,0.07,81.43,1.88,0.1765833333333333,101.1,Bình thường
2016-02-20,21.68,2.71,88.66,3.99,0.0630833333333333,101.33,Bình thường
2016-02-21,21.98,1.36,85.97,2.59,0.1275833333333333,101.17,Bình thường
2016-02-22,23.24,1.36,86.65,1.59,0.18225,101.1,Bình thường
2016-02-23,22.72,0.97,89.84,1.91,0.1167499999999999,101.16,Bình thường
2016-02-24,22.06,6.87,89.94,4.97,0.0504166666666666,101.42,Mưa lớn
2016-02-25,21.24,5.86,88.28,5.4,0.0449166666666666,101.61,Mưa lớn
2016-02-26,20.95,4.41,88.38,5.58,0.0496666666666666,101.6,Bình thường
2016-02-27,20.28,1.32,85.56,4.53,0.0778333333333333,101.55,Bình thường
2016-02-28,20.61,0.6,85.56,3.58,0.1004166666666666,101.51,Bình thường
2016-02-29,20.35,0.35,85.56,3.91,0.08475,101.51,Bình thường
2016-03-01,21.03,0.96,83.66,3.32,0.07475,101.31,Bình thường
2016-03-02,22.11,7.07,86.04,3.14,0.0618333333333333,101.24,Mưa lớn
2016-03-03,22.27,1.65,81.03,2.05,0.136,101.17,Bình thường
2016-03-04,22.33,0.09,82.5,1.27,0.182,100.91,Bình thường
2016-03-05,22.49,0.09,86.61,1.78,0.1800833333333333,100.8,Bình thường
2016-03-06,22.84,0.17,85.1,1.8,0.1700833333333333,100.84,Bình thường
2016-03-07,22.94,0.09,85.04,2.85,0.17725,100.63,Bình thường
2016-03-08,22.94,0.01,87.21,2.85,0.17925,100.39,Bình thường
2016-03-09,24.47,0.01,86.41,3.75,0.1659166666666666,100.3,Bình thường
2016-03-10,24.15,0.3,86.41,3.69,0.1545833333333333,100.64,Bình thường
2016-03-11,21.67,1.26,87.64,4.14,0.0584166666666666,101.06,Bình thường
2016-03-12,22.4,1.26,89.26,4.14,0.1114166666666666,100.79,Bình thường
2016-03-13,23.92,0.0,87.84,2.72,0.1775833333333333,100.59,Bình thường
2016-03-14,22.19,0.09,90.21,3.19,0.06875,100.87,Độ ẩm cao
2016-03-15,22.0,0.02,88.4,1.7,0.1515,100.71,Bình thường
2016-03-16,23.82,0.0,88.82,2.78,0.1721666666666666,100.47,Bình thường
2016-03-17,24.47,0.0,85.0,3.77,0.1775833333333333,100.41,Bình thường
2016-03-18,24.72,0.0,83.87,4.08,0.17475,100.29,Bình thường
2016-03-19,24.72,0.0,84.55,3.78,0.1866666666666666,100.32,Bình thường
2016-03-20,24.25,0.0,85.95,4.23,0.1990833333333333,100.35,Bình thường
2016-03-21,24.51,0.0,84.83,4.41,0.1879166666666666,100.25,Bình thường
2016-03-22,24.71,0.0,85.73,4.51,0.1845833333333333,100.2,Bình thường
2016-03-23,24.99,0.01,86.48,3.82,0.17325,100.28,Bình thường
2016-03-24,24.34,1.4,90.46,2.47,0.0720833333333333,100.71,Độ ẩm cao
2016-03-25,22.05,2.05,86.08,2.47,0.0347499999999999,101.3,Bình thường
2016-03-26,22.05,0.73,82.65,3.47,0.0783333333333333,101.35,Bình thường
2016-03-27,21.57,4.46,82.53,3.96,0.0503333333333333,101.43,Bình thường
2016-03-28,22.06,1.53,78.32,2.77,0.0928333333333333,101.33,Bình thường
2016-03-29,22.59,0.07,75.2,1.97,0.1250833333333333,101.2,Bình thường
2016-03-30,22.79,0.01,82.57,1.91,0.18125,100.99,Bình thường
2016-03-31,23.57,0.01,88.03,2.34,0.1637499999999999,100.99,Bình thường
2016-04-01,24.04,0.05,87.85,2.34,0.1860833333333333,100.57,Bình thường
2016-04-02,24.04,0.09,87.36,3.68,0.187,100.57,Bình thường
2016-04-03,25.29,0.09,86.56,3.33,0.1658333333333333,100.57,Bình thường
2016-04-04,25.24,0.13,86.56,3.27,0.1496666666666666,100.42,Bình thường
2016-04-05,25.01,0.09,86.96,3.57,0.1244166666666666,100.41,Bình thường
2016-04-06,25.48,0.01,85.89,4.03,0.1848333333333333,100.39,Bình thường
2016-04-07,25.86,0.0,83.94,3.97,0.1876666666666666,100.38,Bình thường
2016-04-08,25.36,0.0,84.16,3.94,0.1861666666666666,100.44,Bình thường
2016-04-09,25.22,0.0,84.16,3.82,0.189,100.41,Bình thường
2016-04-10,26.78,0.0,80.85,3.75,0.1660833333333333,100.17,Bình thường
2016-04-11,27.88,0.01,77.36,3.75,0.1815,100.0,Bình thường
2016-04-12,27.13,0.07,80.82,3.28,0.1515,99.99,Bình thường
2016-04-13,27.82,0.07,77.85,3.28,0.1745833333333333,99.83,Bình thường
2016-04-14,28.18,0.01,75.38,2.81,0.1935833333333333,99.83,Bình thường
2016-04-15,27.57,0.01,79.63,3.45,0.1939166666666666,100.12,Bình thường
2016-04-16,27.5,0.07,79.54,3.47,0.1939166666666666,100.13,Bình thường
2016-04-17,27.22,0.07,81.96,3.87,0.1408333333333333,100.19,Bình thường
2016-04-18,26.82,2.44,85.51,2.12,0.1231666666666666,100.42,Bình thường
2016-04-19,26.29,0.53,84.65,2.21,0.1733333333333333,100.66,Bình thường
2016-04-20,26.24,0.16,84.89,2.94,0.2064166666666666,100.58,Bình thường
2016-04-21,26.32,0.21,85.55,2.94,0.2064166666666666,100.41,Bình thường
2016-04-22,26.92,0.19,85.55,3.76,0.1771666666666666,100.23,Bình thường
2016-04-23,26.92,0.51,80.94,4.36,0.1293333333333333,100.09,Bình thường
2016-04-24,27.9,0.05,80.94,3.35,0.1776666666666666,100.04,Bình thường
2016-04-25,27.5,0.02,80.94,3.25,0.1878333333333333,100.2,Bình thường
2016-04-26,27.85,0.08,80.66,3.69,0.191,100.17,Bình thường
2016-04-27,28.3,0.89,79.7,2.99,0.1531666666666666,100.03,Bình thường
2016-04-28,27.6,1.65,86.43,1.76,0.13675,100.22,Bình thường
2016-04-29,27.18,0.67,86.43,2.55,0.1245,100.4,Bình thường
2016-04-30,27.1,0.12,82.76,2.84,0.1349166666666666,100.34,Bình thường
2016-05-01,27.1,0.89,80.57,3.43,0.1904166666666666,100.19,Bình thường
2016-05-02,28.15,1.78,80.57,3.43,0.1685833333333333,100.24,Bình thường
2016-05-03,27.22,2.93,89.26,2.86,0.1685833333333333,100.33,Bình thường
2016-05-04,28.24,0.54,82.59,3.54,0.1644166666666666,100.26,Bình thường
2016-05-05,28.51,0.52,81.54,3.58,0.1783333333333333,100.25,Bình thường
2016-05-06,28.34,0.29,80.12,3.07,0.19325,100.25,Bình thường
2016-05-07,28.34,0.03,80.19,3.66,0.2153333333333333,100.25,Bình thường
2016-05-08,28.39,0.05,81.3,3.49,0.2114166666666666,100.26,Bình thường
2016-05-09,28.84,0.08,79.82,3.49,0.20675,100.2,Bình thường
2016-05-10,29.16,0.2,78.13,2.74,0.20675,100.1,Bình thường
2016-05-11,27.94,0.2,86.42,1.22,0.1671666666666666,100.1,Bình thường
2016-05-12,28.08,5.34,85.7,2.86,0.1791666666666666,100.1,Mưa lớn
2016-05-13,27.7,5.74,86.47,2.86,0.0633333333333333,100.19,Mưa lớn
2016-05-14,27.58,0.3,83.67,2.09,0.1841666666666666,100.47,Bình thường
2016-05-15,27.67,0.19,83.16,1.25,0.1930833333333333,100.44,Bình thường
2016-05-16,27.67,1.03,83.66,2.92,0.1930833333333333,100.4,Bình thường
2016-05-17,26.72,0.31,80.73,1.71,0.1660833333333333,100.4,Bình thường
2016-05-18,27.49,0.93,85.26,2.33,0.1735833333333333,100.4,Bình thường
2016-05-19,28.4,1.62,83.2,2.67,0.1735833333333333,100.12,Bình thường
2016-05-20,28.65,2.04,84.19,2.67,0.17125,99.89,Bình thường
2016-05-21,28.55,4.65,83.09,1.71,0.1349999999999999,100.03,Bình thường
2016-05-22,28.31,5.78,83.6,2.11,0.1699166666666666,100.14,Mưa lớn
2016-05-23,28.34,5.29,87.1,1.73,0.1683333333333333,100.12,Mưa lớn
2016-05-24,28.65,5.29,85.74,3.4,0.1819166666666666,99.92,Mưa lớn
2016-05-25,28.31,5.29,85.74,2.46,0.1349166666666666,99.82,Mưa lớn
2016-05-26,28.31,7.5,83.49,1.83,0.1463333333333333,99.9,Mưa lớn
2016-05-27,28.67,3.96,87.18,3.1,0.157,99.96,Bình thường
2016-05-28,28.37,2.84,85.17,2.56,0.1525,100.0,Bình thường
2016-05-29,28.33,3.11,85.43,3.26,0.1662499999999999,100.06,Bình thường
2016-05-30,28.85,1.65,85.26,3.01,0.2054166666666666,100.09,Bình thường
2016-05-31,29.05,1.73,82.37,2.26,0.2085833333333333,100.21,Bình thường
2016-06-01,29.29,1.56,81.59,2.32,0.20575,100.2,Bình thường
2016-06-02,29.56,1.38,81.59,2.01,0.2094166666666666,100.2,Bình thường
2016-06-03,29.76,2.89,78.21,2.38,0.1849166666666666,100.09,Bình thường
2016-06-04,29.52,2.89,77.17,2.43,0.15425,100.14,Bình thường
2016-06-05,28.93,2.35,79.14,2.4,0.1920833333333333,100.16,Bình thường
2016-06-06,28.94,9.36,82.55,1.34,0.1971666666666666,100.16,Mưa lớn
2016-06-07,28.72,11.56,83.07,1.34,0.1637499999999999,100.16,Mưa lớn
2016-06-08,29.17,7.25,80.36,1.19,0.1451666666666667,100.06,Mưa lớn
2016-06-09,29.46,4.04,80.36,2.09,0.1328333333333333,99.99,Bình thường
2016-06-10,29.34,2.27,78.91,2.39,0.1678333333333333,100.02,Bình thường
2016-06-11,29.34,3.28,79.62,2.2,0.1833333333333333,100.06,Bình thường
2016-06-12,29.7,0.9,78.92,2.31,0.1833333333333333,100.06,Bình thường
2016-06-13,30.07,0.84,76.74,2.52,0.1895833333333333,99.93,Bình thường
2016-06-14,30.36,0.44,75.89,2.3,0.2134166666666666,99.83,Bình thường
2016-06-15,30.16,0.72,75.89,2.24,0.2063333333333333,99.88,Bình thường
2016-06-16,29.53,0.64,77.95,1.98,0.18975,99.94,Bình thường
2016-06-17,29.19,0.9,78.96,1.78,0.1921666666666666,100.12,Bình thường
2016-06-18,29.19,0.65,78.96,2.93,0.1921666666666666,100.24,Bình thường
2016-06-19,29.14,0.27,76.34,3.51,0.214,100.23,Bình thường
2016-06-20,28.82,0.2,73.63,3.55,0.1739166666666666,100.11,Bình thường
2016-06-21,28.52,1.81,78.21,3.89,0.1739166666666666,100.06,Bình thường
2016-06-22,28.52,1.81,82.14,3.46,0.1721666666666666,100.09,Bình thường
2016-06-23,28.46,2.3,81.55,3.26,0.1860833333333333,100.0,Bình thường
2016-06-24,28.17,3.2,84.18,2.47,0.1733333333333333,99.99,Bình thường
2016-06-25,28.18,14.18,81.45,1.63,0.1085,100.09,Mưa lớn
2016-06-26,27.83,9.34,81.73,1.63,0.1210833333333333,100.0,Mưa lớn
2016-06-27,27.81,2.24,82.76,1.3,0.1640833333333333,99.79,Mưa lớn
2016-06-28,27.81,2.24,86.1,3.01,0.1640833333333333,99.87,Mưa lớn
2016-06-29,28.38,12.64,84.77,3.79,0.154,99.99,Mưa lớn
2016-06-30,28.68,6.55,82.44,3.35,0.1875,100.07,Mưa lớn
2016-07-01,28.85,0.19,83.52,3.18,0.1891666666666666,100.04,Bình thường
2016-07-02,29.44,0.44,77.24,0.95,0.1880833333333333,100.15,Bình thường
2016-07-03,29.35,0.52,76.5,2.05,0.186,100.17,Bình thường
2016-07-04,29.22,4.78,76.74,1.88,0.186,99.97,Bình thường
2016-07-05,29.22,2.24,82.98,1.88,0.1228333333333333,99.91,Mưa lớn
2016-07-06,28.42,7.06,77.48,1.47,0.1353333333333333,99.95,Mưa lớn
2016-07-07,28.42,1.88,76.54,2.27,0.19075,99.99,Bình thường
2016-07-08,28.42,5.58,80.09,1.9,0.1894999999999999,99.99,Mưa lớn
2016-07-09,29.44,12.88,78.88,2.15,0.194,99.71,Mưa lớn
2016-07-10,29.22,7.71,80.46,2.51,0.1871666666666666,99.61,Mưa lớn
2016-07-11,29.29,10.34,80.17,2.24,0.1871666666666666,99.73,Mưa lớn
2016-07-12,29.27,17.2,80.17,1.65,0.1648333333333333,99.83,Mưa lớn
2016-07-13,29.69,4.95,74.75,1.88,0.15975,99.8,Bình thường
2016-07-14,29.41,3.63,79.29,1.98,0.20375,99.95,Bình thường
2016-07-15,29.41,1.84,81.05,2.08,0.21275,100.03,Bình thường
2016-07-16,29.57,0.92,81.05,1.84,0.2140833333333333,100.15,Bình thường
2016-07-17,29.5,1.23,81.05,2.36,0.2025833333333333,100.15,Bình thường
2016-07-18,29.58,0.76,81.18,2.18,0.2108333333333333,99.97,Bình thường
2016-07-19,28.85,0.81,83.17,2.92,0.2029999999999999,99.97,Bình thường
2016-07-20,28.88,1.24,80.64,2.92,0.211,100.11,Bình thường
2016-07-21,28.88,1.79,81.72,3.92,0.1915833333333333,100.27,Bình thường
2016-07-22,28.01,1.31,82.42,3.43,0.1915833333333333,100.33,Bình thường
2016-07-23,28.06,0.9,80.85,2.33,0.1940833333333333,100.24,Bình thường
2016-07-24,28.54,1.19,78.75,1.59,0.2078333333333333,100.19,Bình thường
2016-07-25,28.57,1.46,78.75,1.46,0.1955833333333333,100.14,Bình thường
2016-07-26,28.4,1.51,76.96,1.73,0.1798333333333333,100.05,Bình thường
2016-07-27,28.43,5.62,81.83,3.58,0.1399166666666666,100.0,Mưa lớn
2016-07-28,28.21,2.03,81.51,3.73,0.1760833333333333,100.0,Bình thường
2016-07-29,28.63,1.88,80.94,3.73,0.1934999999999999,100.15,Bình thường
2016-07-30,28.84,1.88,79.14,3.73,0.2129166666666666,100.09,Bình thường
2016-07-31,28.65,0.53,76.44,1.75,0.2095,99.94,Bình thường
2016-08-01,28.82,0.61,73.76,2.14,0.1751666666666666,99.7,Bình thường
2016-08-02,29.0,1.99,76.37,2.91,0.1731666666666666,99.53,Bình thường
2016-08-03,28.9,3.81,79.79,2.48,0.1746666666666666,99.63,Bình thường
2016-08-04,29.0,4.65,80.68,2.04,0.1981666666666666,99.84,Bình thường
2016-08-05,29.07,8.03,77.65,1.72,0.1981666666666666,100.02,Mưa lớn
2016-08-06,29.19,3.3,76.76,1.63,0.2033333333333333,99.98,Bình thường
2016-08-07,29.69,5.67,76.46,1.68,0.2064166666666666,99.84,Mưa lớn
2016-08-08,30.06,5.83,75.21,2.41,0.2064166666666666,99.85,Mưa lớn
2016-08-09,29.82,3.57,74.54,2.25,0.1918333333333333,99.77,Bình thường
2016-08-10,29.43,13.4,79.47,2.56,0.1836666666666666,99.7,Mưa lớn
2016-08-11,28.96,9.15,81.68,2.58,0.17825,99.72,Mưa lớn
2016-08-12,29.07,14.68,78.45,2.25,0.17825,99.68,Mưa lớn
2016-08-13,29.81,2.48,74.76,1.9,0.1315,99.51,Bình thường
2016-08-14,30.02,3.42,75.67,1.72,0.1390833333333333,99.35,Bình thường
2016-08-15,29.67,2.37,75.67,2.14,0.1249166666666666,99.39,Bình thường
2016-08-16,29.62,2.34,74.83,2.75,0.1649166666666666,99.39,Bình thường
2016-08-17,29.62,0.93,72.58,3.24,0.1093333333333333,99.37,Bình thường
2016-08-18,29.15,1.41,76.21,3.39,0.0616666666666666,99.12,Bình thường
2016-08-19,29.98,1.41,74.46,3.07,0.14175,99.26,Bình thường
2016-08-20,29.85,3.04,76.14,2.21,0.19875,99.77,Bình thường
2016-08-21,29.62,7.44,78.49,1.91,0.1949999999999999,99.77,Mưa lớn
2016-08-22,29.62,19.03,81.24,1.91,0.179,99.71,Mưa lớn
2016-08-23,27.99,2.24,85.23,1.85,0.1385833333333333,99.74,Mưa lớn
2016-08-24,28.22,18.68,82.04,1.85,0.162,99.7,Mưa lớn
2016-08-25,28.22,10.0,84.38,2.13,0.1769166666666666,99.7,Mưa lớn
2016-08-26,28.67,9.92,81.28,2.13,0.18675,99.96,Mưa lớn
2016-08-27,29.07,14.14,82.89,2.42,0.1833333333333333,100.04,Mưa lớn
2016-08-28,29.22,12.66,75.46,2.53,0.18675,100.08,Mưa lớn
2016-08-29,28.82,2.24,81.48,1.78,0.1629999999999999,100.08,Mưa lớn
2016-08-30,29.26,10.83,79.87,2.29,0.1724166666666667,100.08,Mưa lớn
2016-08-31,29.78,5.98,79.87,1.87,0.17825,100.13,Mưa lớn
2016-09-01,29.78,1.59,79.87,2.49,0.1431666666666666,99.96,Bình thường
2016-09-02,30.08,7.13,74.79,1.54,0.1813333333333333,99.78,Mưa lớn
2016-09-03,29.69,2.49,77.46,1.59,0.17775,99.84,Bình thường
2016-09-04,29.17,13.35,80.3,2.08,0.17775,99.95,Mưa lớn
2016-09-05,27.88,2.24,89.54,2.29,0.10525,99.95,Mưa lớn
2016-09-06,29.08,13.98,78.24,1.58,0.16575,100.01,Mưa lớn
2016-09-07,28.96,6.33,80.66,1.85,0.16575,100.07,Mưa lớn
2016-09-08,29.15,16.29,78.96,1.72,0.1845,100.17,Mưa lớn
2016-09-09,29.3,9.97,78.02,1.87,0.1898333333333333,100.13,Mưa lớn
2016-09-10,29.16,2.24,76.92,1.83,0.1941666666666666,100.01,Mưa lớn
2016-09-11,28.73,7.61,82.54,2.03,0.1838333333333333,100.01,Mưa lớn
2016-09-12,28.31,2.24,87.57,4.36,0.0407499999999999,99.8,Mưa lớn
2016-09-13,28.17,2.24,84.53,2.6,0.0407499999999999,99.68,"Mưa lớn, Gió mạnh"
2016-09-14,28.92,2.24,77.54,2.4,0.18,100.01,Mưa lớn
2016-09-15,28.55,2.24,81.86,2.18,0.1874166666666666,100.01,Mưa lớn
2016-09-16,28.84,14.68,79.97,2.41,0.1830833333333333,100.01,Mưa lớn
2016-09-17,28.44,14.68,81.25,1.87,0.1733333333333333,100.03,Mưa lớn
2016-09-18,28.41,16.39,81.05,1.49,0.1754166666666666,100.07,Mưa lớn
2016-09-19,28.23,14.79,81.58,1.45,0.1622499999999999,100.08,Mưa lớn
2016-09-20,28.34,2.24,81.93,2.28,0.1493333333333333,100.08,Mưa lớn
2016-09-21,28.16,2.24,86.14,2.28,0.1310833333333333,100.28,Mưa lớn
2016-09-22,27.13,2.24,87.9,2.44,0.053,100.31,Mưa lớn
2016-09-23,27.01,2.24,86.36,2.57,0.1204166666666666,100.19,Mưa lớn
2016-09-24,27.53,2.24,86.36,2.73,0.142,100.11,Mưa lớn
2016-09-25,27.48,2.82,86.04,1.92,0.1643333333333333,100.18,Bình thường
2016-09-26,27.72,7.13,85.39,2.15,0.0803333333333333,100.15,Mưa lớn
2016-09-27,28.4,7.13,85.39,1.34,0.0803333333333333,100.08,Bình thường
2016-09-28,28.36,1.01,81.64,1.42,0.1833333333333333,99.93,Bình thường
2016-09-29,28.19,3.22,86.16,2.24,0.1589166666666666,99.89,Bình thường
